original_exercise_id;original_exercise_name;suggested_replacement_id;suggested_replacement_name;score;why_selected;why_it_may_be_wrong;duplicate_risk;same_normalized_base_name;same_didactic_pattern;same_technical_pattern;same_muscle_label;same_equipment;needs_manual_review
table_039;Плеометрический ГАК, техника выполнения упражнения;prog_14523_175813_1;Обратный гак присед;286;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_039;Плеометрический ГАК, техника выполнения упражнения;prog_14672_179290_5;Плеометрический гак присед;286;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_039;Плеометрический ГАК, техника выполнения упражнения;table_111;Присед с точкой опоры, техника выполнения упражнения;286;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_039;Плеометрический ГАК, техника выполнения упражнения;table_124;Приседание в кроссовере, техника выполнения упражнения;286;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_040;Гак присед, техника выполнения упражнения;prog_14523_175813_1;Обратный гак присед;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_040;Гак присед, техника выполнения упражнения;prog_14672_179290_5;Плеометрический гак присед;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_040;Гак присед, техника выполнения упражнения;table_111;Присед с точкой опоры, техника выполнения упражнения;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_040;Гак присед, техника выполнения упражнения;table_124;Приседание в кроссовере, техника выполнения упражнения;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_040;Гак присед, техника выполнения упражнения;table_026;Приседания в смите, техника выполнения упражнения;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_041;Обратный Гак присед, техника выполнения упражнения;prog_14674_179334_2;Гак присед;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_041;Обратный Гак присед, техника выполнения упражнения;prog_14672_179290_5;Плеометрический гак присед;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_041;Обратный Гак присед, техника выполнения упражнения;prog_14696_179772_3;Си-си приседания на переднюю поверхность бедра;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_041;Обратный Гак присед, техника выполнения упражнения;prog_14508_175464_1;Фронтальные приседания со штангой;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_041;Обратный Гак присед, техника выполнения упражнения;table_038;Фронтальные приседания, техника выполнения упражнения;291;Matched on movement pattern (приседание) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_043;Горизонтальный жим ногами, техника выполнения упражнения;prog_14641_178506_4;Жим ногами;291;Matched on movement pattern (жим ногами) and muscle group (ноги). Same equipment.;;false;false;true;true;true;true;false
table_043;Горизонтальный жим ногами, техника выполнения упражнения;prog_14519_175720_5;Жим ногами на бицеп бедра;291;Matched on movement pattern (жим ногами) and muscle group (ноги). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_043;Горизонтальный жим ногами, техника выполнения упражнения;prog_14650_178707_5;Жим ногами с параллельной постановкой ног;291;Matched on movement pattern (жим ногами) and muscle group (ноги). Same equipment.;;false;false;true;true;true;true;false
table_043;Горизонтальный жим ногами, техника выполнения упражнения;table_025;Жим платформы по 1 ноге, техника выполнения упражнения;286;Matched on movement pattern (жим ногами) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_043;Горизонтальный жим ногами, техника выполнения упражнения;prog_14611_177991_5;Жим ногами с широкой постановкой ног;211;Matched on movement pattern (жим ногами) and muscle group (ноги). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_045;Ягодичный мост со штангой, техника выполнения упражнения;prog_14508_175464_3;Ягодичный мост в смитте;286;Matched on movement pattern (разгибание таза) and muscle group (ягодицы). Same equipment.;;false;false;true;true;true;true;false
table_045;Ягодичный мост со штангой, техника выполнения упражнения;prog_14506_175414_4;Ягодичный мост в тренажере;286;Matched on movement pattern (разгибание таза) and muscle group (ягодицы). Same equipment.;;false;false;true;true;true;true;false
table_045;Ягодичный мост со штангой, техника выполнения упражнения;table_116;Ягодичный мост на полу, техника выполнения упражнения;286;Matched on movement pattern (разгибание таза) and muscle group (ягодицы). Same equipment.;;false;false;true;true;true;true;false
table_046;Жим штанги под углом, техника выполнения упражнения;prog_14639_178461_3;Гильотина;286;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_046;Жим штанги под углом, техника выполнения упражнения;table_027;Жим в хаммере на верх груди, техника выполнения упражнения;286;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_046;Жим штанги под углом, техника выполнения упражнения;table_048;Жим гантелей на 30* скамье, техника выполнения упражнения;286;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_046;Жим штанги под углом, техника выполнения упражнения;prog_14518_175697_1;Изодинамический жим гантелей на 30* скамье;286;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_046;Жим штанги под углом, техника выполнения упражнения;prog_14503_175330_2;Суперсет на верх груди в смитте;286;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_047;Жим гантелей лёжа, техника выполнения упражнения;prog_14687_179633_1;Жим в смитте;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_047;Жим гантелей лёжа, техника выполнения упражнения;prog_14508_175465_1;Жим гантелей лёжа на скамье 30*;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_047;Жим гантелей лёжа, техника выполнения упражнения;table_150;Жим с паузой, техника выполнения упражнения;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_047;Жим гантелей лёжа, техника выполнения упражнения;table_023;Классический жим от груди в тренажёре, техника выполнения упражнения;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_047;Жим гантелей лёжа, техника выполнения упражнения;table_126;Отжимания в тренажёре смитта, техника выполнения упражнения;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_048;Жим гантелей на 30* скамье, техника выполнения упражнения;prog_14639_178461_3;Гильотина;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_048;Жим гантелей на 30* скамье, техника выполнения упражнения;table_027;Жим в хаммере на верх груди, техника выполнения упражнения;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_048;Жим гантелей на 30* скамье, техника выполнения упражнения;prog_14518_175697_1;Изодинамический жим гантелей на 30* скамье;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_048;Жим гантелей на 30* скамье, техника выполнения упражнения;prog_14503_175330_2;Суперсет на верх груди в смитте;291;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_048;Жим гантелей на 30* скамье, техника выполнения упражнения;prog_14477_174879_1;Жим штанги под углом;286;Matched on movement pattern (горизонтальный жим) and muscle group (грудь). Same equipment.;;false;false;true;true;true;true;false
table_049;Бабочка на заднюю дельту в кроссовере, техника выполнения упражнения;prog_14506_175416_6;Бабочка на заднюю дельту;291;Matched on movement pattern (разведение плеча) and muscle group (плечи задняя дельта). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_049;Бабочка на заднюю дельту в кроссовере, техника выполнения упражнения;prog_14508_175467_5;Задняя дельта в кроссовере стоя;291;Matched on movement pattern (разведение плеча) and muscle group (плечи задняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_049;Бабочка на заднюю дельту в кроссовере, техника выполнения упражнения;table_110;Махи дерижер на заднюю дельту, техника выполнения упражнения;291;Matched on movement pattern (разведение плеча) and muscle group (плечи задняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_049;Бабочка на заднюю дельту в кроссовере, техника выполнения упражнения;table_107;Махи на заднюю дельту на 30* скамье, техника выполнения упражнения;291;Matched on movement pattern (разведение плеча) and muscle group (плечи задняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_049;Бабочка на заднюю дельту в кроссовере, техника выполнения упражнения;prog_14509_175500_4;"Тяга ""Арбалет"" на заднюю дельту";226;Matched on movement pattern (разведение плеча) and muscle group (плечи задняя деьта). Same equipment.;;false;false;true;true;true;true;false
table_050;Армейский жим, техника выполнения упражнения;table_059;Жим на плечи под 60* в смитте, техника выполнения упражнения;291;Matched on movement pattern (вертикальный жим) and muscle group (плечи передняя дельта средняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_050;Армейский жим, техника выполнения упражнения;prog_14508_175464_5;Жим Арнольда;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_050;Армейский жим, техника выполнения упражнения;prog_14506_175414_6;Жим гантелей сидя;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_051;Тяга к подбородку в кроссовере, техника выполнения упражнения;table_079;Тяга штанги к подбородку, техника выполнения упражнения;221;Matched on movement pattern (тяга к подбородку) and muscle group (плечи передняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_052;Становая тяга сумо;prog_14506_175417_1;Румынская тяга;256;Matched on movement pattern (разгибание таза) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_052;Становая тяга сумо;prog_14519_175718_1;Становая тяга;256;Matched on movement pattern (разгибание таза) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_052;Становая тяга сумо;table_152;Тяга до колена, техника выполнения упражнения;251;Matched on movement pattern (разгибание таза) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_052;Становая тяга сумо;table_147;Тяга из ямы, техника выполнения упражнения;251;Matched on movement pattern (разгибание таза) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_052;Становая тяга сумо;table_151;Тяга со стоек, техника выполнения упражнения;251;Matched on movement pattern (разгибание таза) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_053;Тяга штанги к поясу, техника выполнения упражнения;prog_14508_175472_3;Т-тяга со штангой;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_053;Тяга штанги к поясу, техника выполнения упражнения;prog_14519_175722_3;Гибридная тяга;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_053;Тяга штанги к поясу, техника выполнения упражнения;prog_14508_175463_3;Горизонтальная тяга или гребная тяга.;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_053;Тяга штанги к поясу, техника выполнения упражнения;table_078;Горизонтальная тяга широким хватом, техника выполнения упражнения;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_053;Тяга штанги к поясу, техника выполнения упражнения;table_055;Горизонтальная тяга, техника выполнения упражнения;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_054;Вертикальная тяга одной рукой, техника выполнения упражнения;prog_14508_175463_2;Вертикальная тяга обратным хватом;286;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_054;Вертикальная тяга одной рукой, техника выполнения упражнения;prog_14508_175466_2;Вертикальная тяга узким хватом;286;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_054;Вертикальная тяга одной рукой, техника выполнения упражнения;prog_14506_175419_3;Вертикальная тяга широким хватом;286;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_054;Вертикальная тяга одной рукой, техника выполнения упражнения;table_127;Вертикальная тяга, техника выполнения упражнения;286;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_054;Вертикальная тяга одной рукой, техника выполнения упражнения;prog_14694_179733_2;Подтягивания в гравитроне обратным хватом;286;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_055;Горизонтальная тяга, техника выполнения упражнения;prog_14519_175722_3;Гибридная тяга;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_055;Горизонтальная тяга, техника выполнения упражнения;prog_14508_175463_3;Горизонтальная тяга или гребная тяга.;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_055;Горизонтальная тяга, техника выполнения упражнения;table_078;Горизонтальная тяга широким хватом, техника выполнения упражнения;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_055;Горизонтальная тяга, техника выполнения упражнения;prog_14508_175472_2;Рычажная тяга;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_055;Горизонтальная тяга, техника выполнения упражнения;prog_14685_179576_3;Т-тяга в тренажере;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_058;Махи на плечи в кроссовере, тросс сзади. Техника выполнения упражнения;table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;226;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_058;Махи на плечи в кроссовере, тросс сзади. Техника выполнения упражнения;prog_14523_175813_5;Изодинамические махи;226;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_058;Махи на плечи в кроссовере, тросс сзади. Техника выполнения упражнения;table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;226;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_058;Махи на плечи в кроссовере, тросс сзади. Техника выполнения упражнения;table_105;Изодинамические махи гантелями, техника выполнения упражнения;226;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_058;Махи на плечи в кроссовере, тросс сзади. Техника выполнения упражнения;prog_14524_175844_4;Махи гантелями;226;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_059;Жим на плечи под 60* в смитте, техника выполнения упражнения;prog_14489_175043_4;Армейский жим;291;Matched on movement pattern (вертикальный жим) and muscle group (плечи передняя дельта средняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_059;Жим на плечи под 60* в смитте, техника выполнения упражнения;prog_14508_175464_5;Жим Арнольда;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_059;Жим на плечи под 60* в смитте, техника выполнения упражнения;prog_14506_175414_6;Жим гантелей сидя;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_060;Махи на скамье под 45*, техника выполнения упражнения;table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_060;Махи на скамье под 45*, техника выполнения упражнения;prog_14523_175813_5;Изодинамические махи;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_060;Махи на скамье под 45*, техника выполнения упражнения;table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_060;Махи на скамье под 45*, техника выполнения упражнения;table_105;Изодинамические махи гантелями, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_060;Махи на скамье под 45*, техника выполнения упражнения;prog_14524_175844_4;Махи гантелями;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_061;Жим Арнольда, техника выполнения упражнения;prog_14506_175414_6;Жим гантелей сидя;291;Matched on movement pattern (вертикальный жим) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_061;Жим Арнольда, техника выполнения упражнения;prog_14489_175043_4;Армейский жим;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи передняя дельта средняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_061;Жим Арнольда, техника выполнения упражнения;table_059;Жим на плечи под 60* в смитте, техника выполнения упражнения;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи передняя дельта средняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_062;Жим гантелей сидя, техника выполнения упражнения;prog_14508_175464_5;Жим Арнольда;291;Matched on movement pattern (вертикальный жим) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_062;Жим гантелей сидя, техника выполнения упражнения;prog_14489_175043_4;Армейский жим;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи передняя дельта средняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_062;Жим гантелей сидя, техника выполнения упражнения;table_059;Жим на плечи под 60* в смитте, техника выполнения упражнения;226;Matched on movement pattern (вертикальный жим) and muscle group (плечи передняя дельта средняя дельта). Same equipment.;;false;false;true;true;true;true;false
table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;table_188;Дуговые махи гантелями стоя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;prog_14523_175813_5;Изодинамические махи;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;table_105;Изодинамические махи гантелями, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;prog_14524_175844_4;Махи гантелями;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_063;Изодинамические махи гантелями сидя, техника выполнения упражнения;table_189;Махи гантелями стоя, техника выполнения упражнения;291;Matched on movement pattern (отведение плеча) and muscle group (плечи). Same equipment.;;false;false;true;true;true;true;false
table_064;Т-тяга со штангой, техника выполнения упражнения;prog_14519_175724_1;Тяга штанги к поясу;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_064;Т-тяга со штангой, техника выполнения упражнения;prog_14519_175722_3;Гибридная тяга;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_064;Т-тяга со штангой, техника выполнения упражнения;prog_14508_175463_3;Горизонтальная тяга или гребная тяга.;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_064;Т-тяга со штангой, техника выполнения упражнения;table_078;Горизонтальная тяга широким хватом, техника выполнения упражнения;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_064;Т-тяга со штангой, техника выполнения упражнения;table_055;Горизонтальная тяга, техника выполнения упражнения;286;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_065;Т-тяга в тренажёре, техника выполнения упражнения;prog_14519_175722_3;Гибридная тяга;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_065;Т-тяга в тренажёре, техника выполнения упражнения;prog_14508_175463_3;Горизонтальная тяга или гребная тяга.;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_065;Т-тяга в тренажёре, техника выполнения упражнения;table_078;Горизонтальная тяга широким хватом, техника выполнения упражнения;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_065;Т-тяга в тренажёре, техника выполнения упражнения;table_055;Горизонтальная тяга, техника выполнения упражнения;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_065;Т-тяга в тренажёре, техника выполнения упражнения;prog_14508_175472_2;Рычажная тяга;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_066;Пуловер с гантелей, техника выполнения упражнения;prog_14518_175698_3;Пуловер в кроссовере;291;Matched on movement pattern (пуловер) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_066;Пуловер с гантелей, техника выполнения упражнения;prog_14520_175754_2;Пуловер со штангой;286;Matched on movement pattern (пуловер) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_067;Пуловер со штангой, техника выполнения упражнения;prog_14518_175698_3;Пуловер в кроссовере;286;Matched on movement pattern (пуловер) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_067;Пуловер со штангой, техника выполнения упражнения;prog_14639_178459_3;Пуловер с гантелей;286;Matched on movement pattern (пуловер) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_068;Подтягивания обратным хватом, техника выполнения упражнения;prog_14508_175463_2;Вертикальная тяга обратным хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_068;Подтягивания обратным хватом, техника выполнения упражнения;prog_14508_175466_2;Вертикальная тяга узким хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_068;Подтягивания обратным хватом, техника выполнения упражнения;prog_14506_175419_3;Вертикальная тяга широким хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_068;Подтягивания обратным хватом, техника выполнения упражнения;table_127;Вертикальная тяга, техника выполнения упражнения;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_068;Подтягивания обратным хватом, техника выполнения упражнения;prog_14694_179733_2;Подтягивания в гравитроне обратным хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_069;Подтягивания параллельным хватом, техника выполнения упражнения;prog_14508_175463_2;Вертикальная тяга обратным хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_069;Подтягивания параллельным хватом, техника выполнения упражнения;prog_14508_175466_2;Вертикальная тяга узким хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_069;Подтягивания параллельным хватом, техника выполнения упражнения;prog_14506_175419_3;Вертикальная тяга широким хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_069;Подтягивания параллельным хватом, техника выполнения упражнения;table_127;Вертикальная тяга, техника выполнения упражнения;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_069;Подтягивания параллельным хватом, техника выполнения упражнения;prog_14694_179733_2;Подтягивания в гравитроне обратным хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_070;Подтягивания широким хватом, техника выполнения упражнения;prog_14508_175463_2;Вертикальная тяга обратным хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_070;Подтягивания широким хватом, техника выполнения упражнения;prog_14508_175466_2;Вертикальная тяга узким хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_070;Подтягивания широким хватом, техника выполнения упражнения;prog_14506_175419_3;Вертикальная тяга широким хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_070;Подтягивания широким хватом, техника выполнения упражнения;table_127;Вертикальная тяга, техника выполнения упражнения;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_070;Подтягивания широким хватом, техника выполнения упражнения;prog_14694_179733_2;Подтягивания в гравитроне обратным хватом;291;Matched on movement pattern (вертикальная тяга) and muscle group (спина). Same equipment.;different_muscle_label;false;false;true;true;false;true;true
table_071;Гибридная тяга, техника выполнения упражнения;prog_14508_175463_3;Горизонтальная тяга или гребная тяга.;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;"different_muscle_label; weak_pattern_match; different_equipment";false;false;false;false;false;false;true
table_071;Гибридная тяга, техника выполнения упражнения;table_078;Горизонтальная тяга широким хватом, техника выполнения упражнения;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_071;Гибридная тяга, техника выполнения упражнения;table_055;Горизонтальная тяга, техника выполнения упражнения;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_071;Гибридная тяга, техника выполнения упражнения;prog_14508_175472_2;Рычажная тяга;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
table_071;Гибридная тяга, техника выполнения упражнения;prog_14685_179576_3;Т-тяга в тренажере;291;Matched on movement pattern (горизонтальная тяга) and muscle group (спина). Same equipment.;;false;false;true;true;true;true;false
