title,normalized_title,youtube_url,video_id,thumbnail_url,duration,upload_date,category,shorts_url,source,is_exercise_video
"Гравитация никого не щадит#осанка #кинезиолог #фитнес #здоровье #фигурамечты","Гравитация никого не щадит","https://www.youtube.com/watch?v=LRZMjg0LA3U","LRZMjg0LA3U","https://i.ytimg.com/vi/LRZMjg0LA3U/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLD8KJK9wIUjdpOpsiLUTMs0FEezbQ","0:17","Apr 23, 2024","needs_review","https://www.youtube.com/shorts/LRZMjg0LA3U","shorts","false"
"Гражданин Шиложопкин","Гражданин Шиложопкин","https://www.youtube.com/watch?v=at-eJB44M7A","at-eJB44M7A","https://i.ytimg.com/vi/at-eJB44M7A/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBdKFMwDw==&rs=AOn4CLCApRVR8spvGTkkAtGHZOf_JnmMKA","0:15","Jan 11, 2024","needs_review","https://www.youtube.com/shorts/at-eJB44M7A","shorts","false"
"День ног! никаких крылышек и стрипсов!","День ног! никаких крылышек и стрипсов!","https://www.youtube.com/watch?v=w7pjwrDSlyA","w7pjwrDSlyA","https://i.ytimg.com/vi/w7pjwrDSlyA/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBMKDUwDw==&rs=AOn4CLBNbHhjEQzEjiQEU8Sjvzpn_R1dww","0:08","Sep 19, 2025","ноги","https://www.youtube.com/shorts/w7pjwrDSlyA","shorts","false"
"дефицит калорий не работает #тренер #калории #диета #похудеть #просушиться","дефицит калорий не работает","https://www.youtube.com/watch?v=MZ1Me34Nd5o","MZ1Me34Nd5o","https://i.ytimg.com/vi/MZ1Me34Nd5o/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYEyBMKH8wDw==&rs=AOn4CLDAcF4sZOi127ETMyhze8SiiHavsw","0:20","Apr 5, 2024","needs_review","https://www.youtube.com/shorts/MZ1Me34Nd5o","shorts","false"
"диета на бургерах для идиотов. Здоровый рацион в описании. #зож #диета #нутрициолог #диетанабургерах","диета на бургерах для идиотов. Здоровый рацион в описании.","https://www.youtube.com/watch?v=xGbq7pXDlYs","xGbq7pXDlYs","https://i.ytimg.com/vi/xGbq7pXDlYs/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBHKEEwDw==&rs=AOn4CLCSgrywPzzHE_N-2GPjike-xb85Bw","0:27","Feb 8, 2024","needs_review","https://www.youtube.com/shorts/xGbq7pXDlYs","shorts","false"
"Диеты на бургерах не существует! #тренер #фитнес #диетанабургерах #диета #похудение","Диеты на бургерах не существует!","https://www.youtube.com/watch?v=iSs674LBlAQ","iSs674LBlAQ","https://i.ytimg.com/vi/iSs674LBlAQ/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBfKE4wDw==&rs=AOn4CLDI-npBL-hIKd1K7zpVHEVgXmDdsw","0:23","Mar 29, 2024","needs_review","https://www.youtube.com/shorts/iSs674LBlAQ","shorts","false"
"До весны осталось 14 тренировок","До весны осталось 14 тренировок","https://www.youtube.com/watch?v=nM3FqXNe5eQ","nM3FqXNe5eQ","https://i.ytimg.com/vi/nM3FqXNe5eQ/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBbKE8wDw==&rs=AOn4CLDbE9MlrTRcFFxv4BF_7_V3w3wBRw","0:10","Jan 17, 2024","needs_review","https://www.youtube.com/shorts/nM3FqXNe5eQ","shorts","false"
"Добавки против старения #фитнес #motivation #зож #старение #нутрициолог #генетика","Добавки против старения","https://www.youtube.com/watch?v=1Ekb6GCbZL4","1Ekb6GCbZL4","https://i.ytimg.com/vi/1Ekb6GCbZL4/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBYKEswDw==&rs=AOn4CLB9DEPB11dcWAW-SdbLZfnW0KZdVA","0:06","May 8, 2024","needs_review","https://www.youtube.com/shorts/1Ekb6GCbZL4","shorts","false"
"Доброе утро зомби!) #циркадныеритмы #сон #гормоны #восстановление  #здоровье #тело #tagirfruit","Доброе утро зомби!)","https://www.youtube.com/watch?v=j3iYpq3BaTI","j3iYpq3BaTI","https://i.ytimg.com/vi/j3iYpq3BaTI/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYTiBgKGUwDw==&rs=AOn4CLDUQgTHpuxDpOYKTb31uZpVX3rUXw","0:17","Jun 17, 2025","needs_review","https://www.youtube.com/shorts/j3iYpq3BaTI","shorts","false"
"Если хочешь быть здоровым, не верти башкой в столовой)","Если хочешь быть здоровым, не верти башкой в столовой)","https://www.youtube.com/watch?v=okjr7H0KkXw","okjr7H0KkXw","https://i.ytimg.com/vi/okjr7H0KkXw/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBFKC8wDw==&rs=AOn4CLAXlrvuPD6rYMmF4b8sXdaUgkGPZg","0:08","Sep 19, 2025","needs_review","https://www.youtube.com/shorts/okjr7H0KkXw","shorts","false"
"Ещё видео упражнений на канале","Ещё видео упражнений на канале","https://www.youtube.com/watch?v=UuVDCmQyVWo","UuVDCmQyVWo","https://i.ytimg.com/vi/UuVDCmQyVWo/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYciBLKDwwDw==&rs=AOn4CLBc6gYoraVTcDXfVZw_R3dgllfZ1g","1:00","Nov 21, 2024","needs_review","https://www.youtube.com/shorts/UuVDCmQyVWo","shorts","false"
"Ещё видео упражнений на канале","Ещё видео упражнений на канале","https://www.youtube.com/watch?v=JIVseUnET6I","JIVseUnET6I","https://i.ytimg.com/vi/JIVseUnET6I/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBjKFIwDw==&rs=AOn4CLCGffqHCbecK6L-X2jv7J3Avizgvw","0:53","Nov 21, 2024","needs_review","https://www.youtube.com/shorts/JIVseUnET6I","shorts","false"
"Еще один любитель энергетиков:)","Еще один любитель энергетиков:)","https://www.youtube.com/watch?v=cBZX24xbihI","cBZX24xbihI","https://i.ytimg.com/vi/cBZX24xbihI/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBfKFEwDw==&rs=AOn4CLCkxTz7QuJuDVtVd-slnHD2mSry8g","0:04","Jan 24, 2024","needs_review","https://www.youtube.com/shorts/cBZX24xbihI","shorts","false"
"Забудь о боли в коленях #тренер #больвколене #боливколенях #осанка #здоровье","Забудь о боли в коленях","https://www.youtube.com/watch?v=th1BfzEn890","th1BfzEn890","https://i.ytimg.com/vi/th1BfzEn890/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBaKEMwDw==&rs=AOn4CLBQHX_wTNqJ-QkfM3Tw1KdBc6wbpQ","0:18","May 13, 2024","needs_review","https://www.youtube.com/shorts/th1BfzEn890","shorts","false"
"Зато бегает хорошо","Зато бегает хорошо","https://www.youtube.com/watch?v=e0w33vgTifk","e0w33vgTifk","https://i.ytimg.com/vi/e0w33vgTifk/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBVKEYwDw==&rs=AOn4CLCcOgHT-e5NGNhYYIOLwtFur0VOnw","0:14","Jan 19, 2024","needs_review","https://www.youtube.com/shorts/e0w33vgTifk","shorts","false"
"Зачем человеку жопа?#жопа #попа #орех #ягодицы #фитнес","Зачем человеку жопа?","https://www.youtube.com/watch?v=-9ML6MeYsvQ","-9ML6MeYsvQ","https://i.ytimg.com/vi/-9ML6MeYsvQ/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBbKEwwDw==&rs=AOn4CLAJbuq2ZefaCyfkCdg5YDox0atKsw","0:41","Mar 14, 2024","needs_review","https://www.youtube.com/shorts/-9ML6MeYsvQ","shorts","false"
"здесь про здоровье #тренер #здоровье #фитнес #похудение #зож","здесь про здоровье","https://www.youtube.com/watch?v=DGYBk5c770g","DGYBk5c770g","https://i.ytimg.com/vi/DGYBk5c770g/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBYKEMwDw==&rs=AOn4CLAcWrrmarVw0SFICvjlhtRhbMqbfg","0:34","Aug 5, 2024","needs_review","https://www.youtube.com/shorts/DGYBk5c770g","shorts","false"
"Здоровый сон, залог твоей молодости.","Здоровый сон, залог твоей молодости.","https://www.youtube.com/watch?v=FOcy1l3PxW0","FOcy1l3PxW0","https://i.ytimg.com/vi/FOcy1l3PxW0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKFUwDw==&rs=AOn4CLCg4IXZFL7PBF2gil1ZN5OZptXE_A","0:37","Feb 15, 2023","needs_review","https://www.youtube.com/shorts/FOcy1l3PxW0","shorts","false"
"здоровье позвоночника #здоровье #упражнениядляосанки","здоровье позвоночника","https://www.youtube.com/watch?v=f5UH0t4kStE","f5UH0t4kStE","https://i.ytimg.com/vi/f5UH0t4kStE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYRiBWKHIwDw==&rs=AOn4CLBKVGNgLGh3S0CaxlDkjYMO4vBjfQ","0:19","Mar 13, 2023","needs_review","https://www.youtube.com/shorts/f5UH0t4kStE","shorts","false"
"знакомьтесь, это Луняша:) #питомцы #кошка #юмор #луняша","знакомьтесь, это Луняша:)","https://www.youtube.com/watch?v=KMeuvuaV9rk","KMeuvuaV9rk","https://i.ytimg.com/vi/KMeuvuaV9rk/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBgKFMwDw==&rs=AOn4CLD97jIcnHaAiNwOjCl1KIa3r7IaKQ","0:28","May 7, 2024","needs_review","https://www.youtube.com/shorts/KMeuvuaV9rk","shorts","false"
"И НАФИГА МНЕ ЦИНК? Цинк #Здоровье #Иммунитет #Витамины  #ЗОЖ #Биодобавки #Антиоксиданты","И НАФИГА МНЕ ЦИНК? Цинк","https://www.youtube.com/watch?v=8OvGePL5d-c","8OvGePL5d-c","https://i.ytimg.com/vi/8OvGePL5d-c/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBhKEkwDw==&rs=AOn4CLDG-VIfDl8P7_boEHDxg0uCK5mGVw","0:16","Jun 4, 2024","needs_review","https://www.youtube.com/shorts/8OvGePL5d-c","shorts","false"
"Изменение гормонального фона при начале тренировок.","Изменение гормонального фона при начале тренировок.","https://www.youtube.com/watch?v=RPyuOxUGveU","RPyuOxUGveU","https://i.ytimg.com/vi/RPyuOxUGveU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLCjyWsfxmIVG8ibSeiO2Ggt1Rdfdw","0:46","Feb 21, 2023","ноги","https://www.youtube.com/shorts/RPyuOxUGveU","shorts","false"
"Изменения работы мозга при начале тренировок.","Изменения работы мозга при начале тренировок.","https://www.youtube.com/watch?v=3NahPgOGZIU","3NahPgOGZIU","https://i.ytimg.com/vi/3NahPgOGZIU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZCBkKGQwDw==&rs=AOn4CLCvJ0N2VhZb3KDofbaJrNV87QijOg","0:48","Feb 22, 2023","needs_review","https://www.youtube.com/shorts/3NahPgOGZIU","shorts","false"
"Или эта подруга - ты? #фитнес #тренер #похудение #диета #похудетьбыстро","Или эта подруга - ты?","https://www.youtube.com/watch?v=TYimygj6WN0","TYimygj6WN0","https://i.ytimg.com/vi/TYimygj6WN0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZiBmKGYwDw==&rs=AOn4CLDX3UvmvP5F7TRN5Qdu8n5dasmZhw","0:09","Mar 26, 2024","needs_review","https://www.youtube.com/shorts/TYimygj6WN0","shorts","false"
"Инстаграм tagirfruit #тренер #здоровье #оземпик #похудение","Инстаграм tagirfruit","https://www.youtube.com/watch?v=32BqkPygn8c","32BqkPygn8c","https://i.ytimg.com/vi/32BqkPygn8c/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYQSBjKGUwDw==&rs=AOn4CLBURMetiVUeNXtTkjeQMgXMkMa0mQ","0:12","Jul 29, 2024","needs_review","https://www.youtube.com/shorts/32BqkPygn8c","shorts","false"
"Как выровнять осанку","Как выровнять осанку","https://www.youtube.com/watch?v=PiOk3UpiBIo","PiOk3UpiBIo","https://i.ytimg.com/vi/PiOk3UpiBIo/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBaKE8wDw==&rs=AOn4CLAL11ObLY6uHxQm4iSwhRxLguXEeg","0:05","Jun 23, 2025","needs_review","https://www.youtube.com/shorts/PiOk3UpiBIo","shorts","false"
"Как думаешь, нашел?#спорт #юмор #пресс #тренер #похудение #фитнес","Как думаешь, нашел?","https://www.youtube.com/watch?v=oAdjdoRimnY","oAdjdoRimnY","https://i.ytimg.com/vi/oAdjdoRimnY/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBNKEQwDw==&rs=AOn4CLBrPA4lKyEw04xWFtPRL24Hb93bXA","0:17","Mar 7, 2024","needs_review","https://www.youtube.com/shorts/oAdjdoRimnY","shorts","false"
"Как есть сладкое и при этом худеть:)#сладкое #фитнес #диета #естьсладкоеихудеть #нутрициолог","Как есть сладкое и при этом худеть:)","https://www.youtube.com/watch?v=p_lvRNVMpo0","p_lvRNVMpo0","https://i.ytimg.com/vi/p_lvRNVMpo0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBgKFQwDw==&rs=AOn4CLBPsREyIcQoAIOK6DSM0snoCzqE3w","0:45","Apr 1, 2024","needs_review","https://www.youtube.com/shorts/p_lvRNVMpo0","shorts","false"
"Как заниматься при болях в коленных суставах. #лфк #зож #кинезиология #фитнес #здоровье #питание","Как заниматься при болях в коленных суставах.","https://www.youtube.com/watch?v=oQO_ivP1ZiE","oQO_ivP1ZiE","https://i.ytimg.com/vi/oQO_ivP1ZiE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBlKFUwDw==&rs=AOn4CLBLFul4QotayVS8BlHo8cceu1KH8g","0:38","Feb 17, 2023","needs_review","https://www.youtube.com/shorts/oQO_ivP1ZiE","shorts","false"
"Как можно вкусно и полезно питаться. #тренер #фитнес #зож #здоровье #юмор #похудение #диета","Как можно вкусно и полезно питаться.","https://www.youtube.com/watch?v=D_GiRs9t4rc","D_GiRs9t4rc","https://i.ytimg.com/vi/D_GiRs9t4rc/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBcKE0wDw==&rs=AOn4CLA5dGVj_1SroYqyPx7QocbvKReCew","0:29","Mar 18, 2024","needs_review","https://www.youtube.com/shorts/D_GiRs9t4rc","shorts","false"
"Как мы худеем, краткий экскурс. #фитнес #здоровье #зож #кинезиология #лфк #качалка #здоровоепитание","Как мы худеем, краткий экскурс.","https://www.youtube.com/watch?v=MC1Re8lPW-M","MC1Re8lPW-M","https://i.ytimg.com/vi/MC1Re8lPW-M/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBfKFUwDw==&rs=AOn4CLAin4sXvVB9UmytIzXkcQlfXVw4LQ","0:53","Feb 18, 2023","needs_review","https://www.youtube.com/shorts/MC1Re8lPW-M","shorts","false"
"Как мы худеем, просто и на пальцах.","Как мы худеем, просто и на пальцах.","https://www.youtube.com/watch?v=vU_x0t8cEvg","vU_x0t8cEvg","https://i.ytimg.com/vi/vU_x0t8cEvg/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYaiBqKGowDw==&rs=AOn4CLBRTiglzITTBHU8mUER2k25h321kA","0:44","Feb 13, 2023","needs_review","https://www.youtube.com/shorts/vU_x0t8cEvg","shorts","false"
"Как набирать массу эктоморфу.#набормассы #эктоморф #зож #силовыетренировки #тренер  #рекомендации","Как набирать массу эктоморфу.","https://www.youtube.com/watch?v=0D6oW2DFFho","0D6oW2DFFho","https://i.ytimg.com/vi/0D6oW2DFFho/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBeKFEwDw==&rs=AOn4CLB_8NVGRqIteleiB38XXXRx0un_8w","1:00","Mar 12, 2024","needs_review","https://www.youtube.com/shorts/0D6oW2DFFho","shorts","false"
"Как набирать мышечную массу. #здоровье #зож #фитнес #мышечнаямасса","Как набирать мышечную массу.","https://www.youtube.com/watch?v=B8kXWI1dz_E","B8kXWI1dz_E","https://i.ytimg.com/vi/B8kXWI1dz_E/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBjKFkwDw==&rs=AOn4CLAaIRqm8knmFDlxCOtDjYuCWdQ08w","0:24","Apr 12, 2023","needs_review","https://www.youtube.com/shorts/B8kXWI1dz_E","shorts","false"
"Как надо подтягиваться #юмор #зож #животные #фитнес #тренер","Как надо подтягиваться","https://www.youtube.com/watch?v=dQzZgLET5LU","dQzZgLET5LU","https://i.ytimg.com/vi/dQzZgLET5LU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBXKEkwDw==&rs=AOn4CLBgh2Q0Yi9Jfd8psdUs01xE91QL4A","0:15","Apr 9, 2024","спина","https://www.youtube.com/shorts/dQzZgLET5LU","shorts","false"
"Как накачать красивую попу #красиваяпопа#фитоняшки","Как накачать красивую попу","https://www.youtube.com/watch?v=Bcl6as8SuKE","Bcl6as8SuKE","https://i.ytimg.com/vi/Bcl6as8SuKE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYRyBTKHIwDw==&rs=AOn4CLDxPIeuD_wUgyAVn-_w4_EMmeg6NA","0:15","Mar 14, 2023","needs_review","https://www.youtube.com/shorts/Bcl6as8SuKE","shorts","false"
"Как начать, если нет мотивации? #мотивация #дисциплина #фитнесмышление #tagirfruit #зал #начни","Как начать, если нет мотивации?","https://www.youtube.com/watch?v=YO4Pr9w6PlU","YO4Pr9w6PlU","https://i.ytimg.com/vi/YO4Pr9w6PlU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBgKE8wDw==&rs=AOn4CLCdHZxyHfG4C2bRrGrdOaFsxpMaoA","0:05","Jun 21, 2025","needs_review","https://www.youtube.com/shorts/YO4Pr9w6PlU","shorts","false"
"Как не попасть в иллюзию результата. #ошибкиновичков #осанка #фасциальныецепи #tagirfruit","Как не попасть в иллюзию результата.","https://www.youtube.com/watch?v=6H9r0auwop8","6H9r0auwop8","https://i.ytimg.com/vi/6H9r0auwop8/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBgKFMwDw==&rs=AOn4CLDEGYC_omVxOuKN_mgZtAIQnw-Geg","0:07","Jun 15, 2025","needs_review","https://www.youtube.com/shorts/6H9r0auwop8","shorts","false"
"как не потерять мотивацию на длительной диете #motivation #fitness #похудение #диета","как не потерять мотивацию на длительной диете","https://www.youtube.com/watch?v=kxilNzg_5cI","kxilNzg_5cI","https://i.ytimg.com/vi/kxilNzg_5cI/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBkKFgwDw==&rs=AOn4CLBISpQHq5mRWBZ_TMbgvVwtrpikKw","0:12","Mar 30, 2023","needs_review","https://www.youtube.com/shorts/kxilNzg_5cI","shorts","false"
"Как не срываться то!? #интегративныйподход #безперегруза #сон #тренировки #антиинфоцыган #tagirfruit","Как не срываться то!?","https://www.youtube.com/watch?v=tau3YShuHf0","tau3YShuHf0","https://i.ytimg.com/vi/tau3YShuHf0/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBjKFQwDw==&rs=AOn4CLCmxSsrl4Nz6khyP_bLvzdzSerMUQ","0:05","Jun 19, 2025","needs_review","https://www.youtube.com/shorts/tau3YShuHf0","shorts","false"
"Как отличается количество подходов и повторений. А так же время под нагрузкой.","Как отличается количество подходов и повторений. А так же время под нагрузкой.","https://www.youtube.com/watch?v=Hjvx6OpVpI8","Hjvx6OpVpI8","https://i.ytimg.com/vi/Hjvx6OpVpI8/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBeKFQwDw==&rs=AOn4CLCwFgvTOu06f3E0RiLux8idV2a4wQ","0:52","Feb 20, 2023","needs_review","https://www.youtube.com/shorts/Hjvx6OpVpI8","shorts","false"
"Как перестать переедать по вечерам #здоровье #фитнес #здоровоепитание #зож","Как перестать переедать по вечерам","https://www.youtube.com/watch?v=1E-Iy3_ETEY","1E-Iy3_ETEY","https://i.ytimg.com/vi/1E-Iy3_ETEY/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBjKFkwDw==&rs=AOn4CLCq-nlK1fVrmuEnC71wNHK_Hq3l4g","0:16","Apr 10, 2023","needs_review","https://www.youtube.com/shorts/1E-Iy3_ETEY","shorts","false"
"Как подбирать витамины #motivation #фитнес #fitness #зож #lifestyle","Как подбирать витамины","https://www.youtube.com/watch?v=M19nmAfzb6Q","M19nmAfzb6Q","https://i.ytimg.com/vi/M19nmAfzb6Q/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBjKFcwDw==&rs=AOn4CLD_T1OT_yA26-y9cIniNce-TjMK5g","0:11","Apr 5, 2023","needs_review","https://www.youtube.com/shorts/M19nmAfzb6Q","shorts","false"
"как подбирать упражнения #здоровье #здоровоепитание #зож #мотивация","как подбирать упражнения","https://www.youtube.com/watch?v=WFJFc_zlMA4","WFJFc_zlMA4","https://i.ytimg.com/vi/WFJFc_zlMA4/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBhKFgwDw==&rs=AOn4CLARyJWRvFGywoPTyD7A6PE0pM1zfw","0:26","Apr 15, 2023","needs_review","https://www.youtube.com/shorts/WFJFc_zlMA4","shorts","false"
"как подобрать обувь для тренировок #фитнес #здоровье #зож #fitnessmotivation","как подобрать обувь для тренировок","https://www.youtube.com/watch?v=EHWydIDauZU","EHWydIDauZU","https://i.ytimg.com/vi/EHWydIDauZU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBjKFcwDw==&rs=AOn4CLDkSOicGKCxmiLQKbErxodEC78T6g","0:10","Apr 4, 2023","needs_review","https://www.youtube.com/shorts/EHWydIDauZU","shorts","false"
"Как подобрать программу тренировок #здоровье #зож #здоровоепитание #бодибилдинг #мотивация","Как подобрать программу тренировок","https://www.youtube.com/watch?v=E0-i4_jMuKE","E0-i4_jMuKE","https://i.ytimg.com/vi/E0-i4_jMuKE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBiKFgwDw==&rs=AOn4CLAadEssoYMG0UBd8U_ZgrWvmMMT-A","0:11","Apr 13, 2023","needs_review","https://www.youtube.com/shorts/E0-i4_jMuKE","shorts","false"
"Как подтянуть фигуру. Гайд в первом комментарии #тренер #мотивация #тренировки #подтянутьфигуру","Как подтянуть фигуру. Гайд в первом комментарии","https://www.youtube.com/watch?v=7HcQo54xMNE","7HcQo54xMNE","https://i.ytimg.com/vi/7HcQo54xMNE/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBeKFAwDw==&rs=AOn4CLBtKJoghiWZDgReeu1rejyB-7tcGw","0:46","Mar 11, 2024","needs_review","https://www.youtube.com/shorts/7HcQo54xMNE","shorts","false"
"Как правильно делать кардио #кардио #тренер #зож #фитнес #пульс #здоровье #советы","Как правильно делать кардио","https://www.youtube.com/watch?v=KfCIeuYDAoo","KfCIeuYDAoo","https://i.ytimg.com/vi/KfCIeuYDAoo/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBeKFAwDw==&rs=AOn4CLCybvsGrJKhVBfBniRX7y-1cz2nag","0:52","Mar 27, 2024","needs_review","https://www.youtube.com/shorts/KfCIeuYDAoo","shorts","false"
"Как разоблачать инфоцыган. #инфоцыгане #эксперт #разоблачение #честныйфитнес #безобмана #tagirfruit","Как разоблачать инфоцыган.","https://www.youtube.com/watch?v=Orw4jtOQJLU","Orw4jtOQJLU","https://i.ytimg.com/vi/Orw4jtOQJLU/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBhKEswDw==&rs=AOn4CLDyk3YKb01gRhsn4hNBdyH-WZ0tDg","0:05","Jun 18, 2025","needs_review","https://www.youtube.com/shorts/Orw4jtOQJLU","shorts","false"
"как разогнать метаболизм #здоровье #фитнес #здоровоепитание #бодибилдинг #мотивация","как разогнать метаболизм","https://www.youtube.com/watch?v=6C0uCcmK0_k","6C0uCcmK0_k","https://i.ytimg.com/vi/6C0uCcmK0_k/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYPiBUKHIwDw==&rs=AOn4CLCNDivvTDjGXxb4crBxLNDnuH0ddQ","0:30","Apr 24, 2023","needs_review","https://www.youtube.com/shorts/6C0uCcmK0_k","shorts","false"
"Как разогнать мотивацию.#мотивация #телоизменяется #тренируйсядома #цельимотивация #tagirfruit","Как разогнать мотивацию.","https://www.youtube.com/watch?v=03dJ2obzez4","03dJ2obzez4","https://i.ytimg.com/vi/03dJ2obzez4/maxres2.jpg?sqp=-oaymwEoCIAKENAF8quKqQMcGADwAQH4AbYIgAKAD4oCDAgAEAEYZSBgKFMwDw==&rs=AOn4CLDVBJrzYrg7Gmm1wx7Q2dHvA9mTcg","0:07","Jun 13, 2025","needs_review","https://www.youtube.com/shorts/03dJ2obzez4","shorts","false"
